ubic_geo,entidad,desc_ent,municipio,des_mun
14053,14,Jalisco,14053,Lagos de Moreno
14054,14,Jalisco,14054,El Limón
14055,14,Jalisco,14055,Magdalena
14056,14,Jalisco,14056,Santa María del Oro
14057,14,Jalisco,14057,La Manzanilla de la Paz
14058,14,Jalisco,14058,Mascota
14059,14,Jalisco,14059,Mazamitla
14060,14,Jalisco,14060,Mexticacán
14061,14,Jalisco,14061,Mezquitic
14062,14,Jalisco,14062,Mixtlán
14063,14,Jalisco,14063,Ocotlán
14064,14,Jalisco,14064,Ojuelos de Jalisco
14065,14,Jalisco,14065,Pihuamo
14066,14,Jalisco,14066,Poncitlán
14067,14,Jalisco,14067,Puerto Vallarta
14068,14,Jalisco,14068,Villa Purificación
14069,14,Jalisco,14069,Quitupan
14070,14,Jalisco,14070,El Salto
14071,14,Jalisco,14071,San Cristóbal de la Barranca
14072,14,Jalisco,14072,San Diego de Alejandría
14073,14,Jalisco,14073,San Juan de los Lagos
14074,14,Jalisco,14074,San Julián
14075,14,Jalisco,14075,San Marcos
14076,14,Jalisco,14076,San Martín de Bolaños
14077,14,Jalisco,14077,San Martín Hidalgo
14078,14,Jalisco,14078,San Miguel el Alto
14079,14,Jalisco,14079,Gómez Farías
14080,14,Jalisco,14080,San Sebastián del Oeste
14081,14,Jalisco,14081,Santa María de los Ángeles
14082,14,Jalisco,14082,Sayula
14083,14,Jalisco,14083,Tala
14084,14,Jalisco,14084,Talpa de Allende
14085,14,Jalisco,14085,Tamazula de Gordiano
14086,14,Jalisco,14086,Tapalpa
14087,14,Jalisco,14087,Tecalitlán
14088,14,Jalisco,14088,Tecolotlán
14089,14,Jalisco,14089,Techaluta de Montenegro
14090,14,Jalisco,14090,Tenamaxtlán
14091,14,Jalisco,14091,Teocaltiche
14092,14,Jalisco,14092,Teocuitatlán de Corona
14093,14,Jalisco,14093,Tepatitlán de Morelos
14094,14,Jalisco,14094,Tequila
14095,14,Jalisco,14095,Teuchitlán
14096,14,Jalisco,14096,Tizapán el Alto
14097,14,Jalisco,14097,Tlajomulco de Zúñiga
14098,14,Jalisco,14098,San Pedro Tlaquepaque
14099,14,Jalisco,14099,Tolimán
14100,14,Jalisco,14100,Tomatlán
14101,14,Jalisco,14101,Tonalá
14102,14,Jalisco,14102,Tonaya
14103,14,Jalisco,14103,Tonila
14104,14,Jalisco,14104,Totatiche
14105,14,Jalisco,14105,Tototlán
14106,14,Jalisco,14106,Tuxcacuesco
14107,14,Jalisco,14107,Tuxcueca
14108,14,Jalisco,14108,Tuxpan
14109,14,Jalisco,14109,Unión de San Antonio
14110,14,Jalisco,14110,Unión de Tula
14111,14,Jalisco,14111,Valle de Guadalupe
14112,14,Jalisco,14112,Valle de Juárez
14113,14,Jalisco,14113,San Gabriel
14114,14,Jalisco,14114,Villa Corona
14115,14,Jalisco,14115,Villa Guerrero
14116,14,Jalisco,14116,Villa Hidalgo
14117,14,Jalisco,14117,Cañadas de Obregón
14118,14,Jalisco,14118,Yahualica de González Gallo
14119,14,Jalisco,14119,Zacoalco de Torres
14120,14,Jalisco,14120,Zapopan
14121,14,Jalisco,14121,Zapotiltic
14122,14,Jalisco,14122,Zapotitlán de Vadillo
14123,14,Jalisco,14123,Zapotlán del Rey
14124,14,Jalisco,14124,Zapotlanejo
14125,14,Jalisco,14125,San Ignacio Cerro Gordo
14998,14,Jalisco,14998,No especificado
14999,14,Jalisco,14999,Resto de los municipios
15000,15,México,15000,No identificado
15001,15,México,15001,Acambay de Ruíz Castañeda
15002,15,México,15002,Acolman
15003,15,México,15003,Aculco
15004,15,México,15004,Almoloya de Alquisiras
15005,15,México,15005,Almoloya de Juárez
15006,15,México,15006,Almoloya del Río
15007,15,México,15007,Amanalco
15008,15,México,15008,Amatepec
15009,15,México,15009,Amecameca
15010,15,México,15010,Apaxco
15011,15,México,15011,Atenco
15012,15,México,15012,Atizapán
15013,15,México,15013,Atizapán de Zaragoza
15014,15,México,15014,Atlacomulco
15015,15,México,15015,Atlautla
15016,15,México,15016,Axapusco
15017,15,México,15017,Ayapango
15018,15,México,15018,Calimaya
15019,15,México,15019,Capulhuac
15020,15,México,15020,Coacalco de Berriozábal
15021,15,México,15021,Coatepec Harinas
15022,15,México,15022,Cocotitlán
15023,15,México,15023,Coyotepec
15024,15,México,15024,Cuautitlán
15025,15,México,15025,Chalco
15026,15,México,15026,Chapa de Mota
15027,15,México,15027,Chapultepec
15028,15,México,15028,Chiautla
15029,15,México,15029,Chicoloapan
15030,15,México,15030,Chiconcuac
15031,15,México,15031,Chimalhuacán
15032,15,México,15032,Donato Guerra
15033,15,México,15033,Ecatepec de Morelos
15034,15,México,15034,Ecatzingo
15035,15,México,15035,Huehuetoca
15036,15,México,15036,Hueypoxtla
15037,15,México,15037,Huixquilucan
15038,15,México,15038,Isidro Fabela
15039,15,México,15039,Ixtapaluca
15040,15,México,15040,Ixtapan de la Sal
15041,15,México,15041,Ixtapan del Oro
15042,15,México,15042,Ixtlahuaca
15043,15,México,15043,Xalatlaco
15044,15,México,15044,Jaltenco
15045,15,México,15045,Jilotepec
15046,15,México,15046,Jilotzingo
15047,15,México,15047,Jiquipilco
15048,15,México,15048,Jocotitlán
15049,15,México,15049,Joquicingo
15050,15,México,15050,Juchitepec
15051,15,México,15051,Lerma
15052,15,México,15052,Malinalco
15053,15,México,15053,Melchor Ocampo
15054,15,México,15054,Metepec
15055,15,México,15055,Mexicaltzingo
15056,15,México,15056,Morelos
15057,15,México,15057,Naucalpan de Juárez
15058,15,México,15058,Nezahualcóyotl
15059,15,México,15059,Nextlalpan
15060,15,México,15060,Nicolás Romero
15061,15,México,15061,Nopaltepec
15062,15,México,15062,Ocoyoacac
15063,15,México,15063,Ocuilan
15064,15,México,15064,El Oro
15065,15,México,15065,Otumba
15066,15,México,15066,Otzoloapan
15067,15,México,15067,Otzolotepec
15068,15,México,15068,Ozumba
15069,15,México,15069,Papalotla
15070,15,México,15070,La Paz
15071,15,México,15071,Polotitlán
15072,15,México,15072,Rayón
15073,15,México,15073,San Antonio la Isla
15074,15,México,15074,San Felipe del Progreso
15075,15,México,15075,San Martín de las Pirámides
15076,15,México,15076,San Mateo Atenco
15077,15,México,15077,San Simón de Guerrero
15078,15,México,15078,Santo Tomás
15079,15,México,15079,Soyaniquilpan de Juárez
15080,15,México,15080,Sultepec
15081,15,México,15081,Tecámac
15082,15,México,15082,Tejupilco
15083,15,México,15083,Temamatla
15084,15,México,15084,Temascalapa
15085,15,México,15085,Temascalcingo
15086,15,México,15086,Temascaltepec
15087,15,México,15087,Temoaya
15088,15,México,15088,Tenancingo
15089,15,México,15089,Tenango del Aire
15090,15,México,15090,Tenango del Valle
15091,15,México,15091,Teoloyucan
15092,15,México,15092,Teotihuacán
15093,15,México,15093,Tepetlaoxtoc
15094,15,México,15094,Tepetlixpa
15095,15,México,15095,Tepotzotlán
15096,15,México,15096,Tequixquiac
15097,15,México,15097,Texcaltitlán
15098,15,México,15098,Texcalyacac
15099,15,México,15099,Texcoco
15100,15,México,15100,Tezoyuca
15101,15,México,15101,Tianguistenco
15102,15,México,15102,Timilpan
15103,15,México,15103,Tlalmanalco
15104,15,México,15104,Tlalnepantla de Baz
15105,15,México,15105,Tlatlaya
15106,15,México,15106,Toluca
15107,15,México,15107,Tonatico
15108,15,México,15108,Tultepec
15109,15,México,15109,Tultitlán
15110,15,México,15110,Valle de Bravo
15111,15,México,15111,Villa de Allende
15112,15,México,15112,Villa del Carbón
15113,15,México,15113,Villa Guerrero
15114,15,México,15114,Villa Victoria
15115,15,México,15115,Xonacatlán
15116,15,México,15116,Zacazonapan
15117,15,México,15117,Zacualpan
15118,15,México,15118,Zinacantepec
15119,15,México,15119,Zumpahuacán
15120,15,México,15120,Zumpango
15121,15,México,15121,Cuautitlán Izcalli
15122,15,México,15122,Valle de Chalco Solidaridad
15123,15,México,15123,Luvianos
15124,15,México,15124,San José del Rincón
15125,15,México,15125,Tonanitla
15998,15,México,15998,No especificado
15999,15,México,15999,Resto de los municipios
16000,16,Michoacán de Ocampo,16000,No identificado
16001,16,Michoacán de Ocampo,16001,Acuitzio
16002,16,Michoacán de Ocampo,16002,Aguililla
16003,16,Michoacán de Ocampo,16003,Álvaro Obregón
16004,16,Michoacán de Ocampo,16004,Angamacutiro
16005,16,Michoacán de Ocampo,16005,Angangueo
16006,16,Michoacán de Ocampo,16006,Apatzingán
16007,16,Michoacán de Ocampo,16007,Aporo
16008,16,Michoacán de Ocampo,16008,Aquila
16009,16,Michoacán de Ocampo,16009,Ario
16010,16,Michoacán de Ocampo,16010,Arteaga
16011,16,Michoacán de Ocampo,16011,Briseñas
16012,16,Michoacán de Ocampo,16012,Buenavista
16013,16,Michoacán de Ocampo,16013,Carácuaro
16014,16,Michoacán de Ocampo,16014,Coahuayana
16015,16,Michoacán de Ocampo,16015,Coalcomán de Vázquez Pallares
16016,16,Michoacán de Ocampo,16016,Coeneo
16017,16,Michoacán de Ocampo,16017,Contepec
16018,16,Michoacán de Ocampo,16018,Copándaro
16019,16,Michoacán de Ocampo,16019,Cotija
16020,16,Michoacán de Ocampo,16020,Cuitzeo
16021,16,Michoacán de Ocampo,16021,Charapan
16022,16,Michoacán de Ocampo,16022,Charo
16023,16,Michoacán de Ocampo,16023,Chavinda
16024,16,Michoacán de Ocampo,16024,Cherán
16025,16,Michoacán de Ocampo,16025,Chilchota
16026,16,Michoacán de Ocampo,16026,Chinicuila
16027,16,Michoacán de Ocampo,16027,Chucándiro
16028,16,Michoacán de Ocampo,16028,Churintzio
16029,16,Michoacán de Ocampo,16029,Churumuco
16030,16,Michoacán de Ocampo,16030,Ecuandureo
16031,16,Michoacán de Ocampo,16031,Epitacio Huerta
16032,16,Michoacán de Ocampo,16032,Erongarícuaro
16033,16,Michoacán de Ocampo,16033,Gabriel Zamora
16034,16,Michoacán de Ocampo,16034,Hidalgo
16035,16,Michoacán de Ocampo,16035,La Huacana
16036,16,Michoacán de Ocampo,16036,Huandacareo
16037,16,Michoacán de Ocampo,16037,Huaniqueo
16038,16,Michoacán de Ocampo,16038,Huetamo
16039,16,Michoacán de Ocampo,16039,Huiramba
16040,16,Michoacán de Ocampo,16040,Indaparapeo
16041,16,Michoacán de Ocampo,16041,Irimbo
16042,16,Michoacán de Ocampo,16042,Ixtlán
16043,16,Michoacán de Ocampo,16043,Jacona
16044,16,Michoacán de Ocampo,16044,Jiménez
16045,16,Michoacán de Ocampo,16045,Jiquilpan
16046,16,Michoacán de Ocampo,16046,Juárez
16047,16,Michoacán de Ocampo,16047,Jungapeo
16048,16,Michoacán de Ocampo,16048,Lagunillas
16049,16,Michoacán de Ocampo,16049,Madero
16050,16,Michoacán de Ocampo,16050,Maravatío
16051,16,Michoacán de Ocampo,16051,Marcos Castellanos
16052,16,Michoacán de Ocampo,16052,Lázaro Cárdenas
16053,16,Michoacán de Ocampo,16053,Morelia
16054,16,Michoacán de Ocampo,16054,Morelos
16055,16,Michoacán de Ocampo,16055,Múgica
16056,16,Michoacán de Ocampo,16056,Nahuatzen
16057,16,Michoacán de Ocampo,16057,Nocupétaro
16058,16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro
16059,16,Michoacán de Ocampo,16059,Nuevo Urecho
16060,16,Michoacán de Ocampo,16060,Numarán
16061,16,Michoacán de Ocampo,16061,Ocampo
16062,16,Michoacán de Ocampo,16062,Pajacuarán
16063,16,Michoacán de Ocampo,16063,Panindícuaro
16064,16,Michoacán de Ocampo,16064,Parácuaro
16065,16,Michoacán de Ocampo,16065,Paracho
16066,16,Michoacán de Ocampo,16066,Pátzcuaro
16067,16,Michoacán de Ocampo,16067,Penjamillo
16068,16,Michoacán de Ocampo,16068,Peribán
16069,16,Michoacán de Ocampo,16069,La Piedad
16070,16,Michoacán de Ocampo,16070,Purépero
16071,16,Michoacán de Ocampo,16071,Puruándiro
16072,16,Michoacán de Ocampo,16072,Queréndaro
16073,16,Michoacán de Ocampo,16073,Quiroga
16074,16,Michoacán de Ocampo,16074,Cojumatlán de Régules
16075,16,Michoacán de Ocampo,16075,Los Reyes
16076,16,Michoacán de Ocampo,16076,Sahuayo
16077,16,Michoacán de Ocampo,16077,San Lucas
16078,16,Michoacán de Ocampo,16078,Santa Ana Maya
16079,16,Michoacán de Ocampo,16079,Salvador Escalante
16080,16,Michoacán de Ocampo,16080,Senguio
16081,16,Michoacán de Ocampo,16081,Susupuato
16082,16,Michoacán de Ocampo,16082,Tacámbaro
16083,16,Michoacán de Ocampo,16083,Tancítaro
16084,16,Michoacán de Ocampo,16084,Tangamandapio
16085,16,Michoacán de Ocampo,16085,Tangancícuaro
16086,16,Michoacán de Ocampo,16086,Tanhuato
16087,16,Michoacán de Ocampo,16087,Taretan
16088,16,Michoacán de Ocampo,16088,Tarímbaro
16089,16,Michoacán de Ocampo,16089,Tepalcatepec
16090,16,Michoacán de Ocampo,16090,Tingambato
16091,16,Michoacán de Ocampo,16091,Tingüindín
16092,16,Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero
16093,16,Michoacán de Ocampo,16093,Tlalpujahua
16094,16,Michoacán de Ocampo,16094,Tlazazalca
16095,16,Michoacán de Ocampo,16095,Tocumbo
16096,16,Michoacán de Ocampo,16096,Tumbiscatío
16097,16,Michoacán de Ocampo,16097,Turicato
16098,16,Michoacán de Ocampo,16098,Tuxpan
16099,16,Michoacán de Ocampo,16099,Tuzantla
16100,16,Michoacán de Ocampo,16100,Tzintzuntzan
16101,16,Michoacán de Ocampo,16101,Tzitzio
16102,16,Michoacán de Ocampo,16102,Uruapan
16103,16,Michoacán de Ocampo,16103,Venustiano Carranza
16104,16,Michoacán de Ocampo,16104,Villamar
16105,16,Michoacán de Ocampo,16105,Vista Hermosa
16106,16,Michoacán de Ocampo,16106,Yurécuaro
16107,16,Michoacán de Ocampo,16107,Zacapu
16108,16,Michoacán de Ocampo,16108,Zamora
16109,16,Michoacán de Ocampo,16109,Zináparo
16110,16,Michoacán de Ocampo,16110,Zinapécuaro
16111,16,Michoacán de Ocampo,16111,Ziracuaretiro
16112,16,Michoacán de Ocampo,16112,Zitácuaro
16113,16,Michoacán de Ocampo,16113,José Sixto Verduzco
16998,16,Michoacán de Ocampo,16998,No especificado
16999,16,Michoacán de Ocampo,16999,Resto de los municipios
17000,17,Morelos,17000,No identificado
17001,17,Morelos,17001,Amacuzac
17002,17,Morelos,17002,Atlatlahucan
17003,17,Morelos,17003,Axochiapan
17004,17,Morelos,17004,Ayala
17005,17,Morelos,17005,Coatlán del Río
17006,17,Morelos,17006,Cuautla
17007,17,Morelos,17007,Cuernavaca
17008,17,Morelos,17008,Emiliano Zapata
17009,17,Morelos,17009,Huitzilac
17010,17,Morelos,17010,Jantetelco
17011,17,Morelos,17011,Jiutepec
17012,17,Morelos,17012,Jojutla
17013,17,Morelos,17013,Jonacatepec
17014,17,Morelos,17014,Mazatepec
17015,17,Morelos,17015,Miacatlán
17016,17,Morelos,17016,Ocuituco
17017,17,Morelos,17017,Puente de Ixtla
17018,17,Morelos,17018,Temixco
17019,17,Morelos,17019,Tepalcingo
17020,17,Morelos,17020,Tepoztlán
17021,17,Morelos,17021,Tetecala
17022,17,Morelos,17022,Tetela del Volcán
17023,17,Morelos,17023,Tlalnepantla
17024,17,Morelos,17024,Tlaltizapán de Zapata
17025,17,Morelos,17025,Tlaquiltenango
17026,17,Morelos,17026,Tlayacapan
17027,17,Morelos,17027,Totolapan
17028,17,Morelos,17028,Xochitepec
17029,17,Morelos,17029,Yautepec
17030,17,Morelos,17030,Yecapixtla
17031,17,Morelos,17031,Zacatepec
17032,17,Morelos,17032,Zacualpan de Amilpas
17033,17,Morelos,17033,Temoac
17998,17,Morelos,17998,No especificado
17999,17,Morelos,17999,Resto de los municipios
18000,18,Nayarit,18000,No identificado
18001,18,Nayarit,18001,Acaponeta
18002,18,Nayarit,18002,Ahuacatlán
18003,18,Nayarit,18003,Amatlán de Cañas
18004,18,Nayarit,18004,Compostela
18005,18,Nayarit,18005,Huajicori
18006,18,Nayarit,18006,Ixtlán del Río
18007,18,Nayarit,18007,Jala
18008,18,Nayarit,18008,Xalisco
18009,18,Nayarit,18009,Del Nayar
18010,18,Nayarit,18010,Rosamorada
18011,18,Nayarit,18011,Ruíz
18012,18,Nayarit,18012,San Blas
18013,18,Nayarit,18013,San Pedro Lagunillas
18014,18,Nayarit,18014,Santa María del Oro
18015,18,Nayarit,18015,Santiago Ixcuintla
18016,18,Nayarit,18016,Tecuala
18017,18,Nayarit,18017,Tepic
18018,18,Nayarit,18018,Tuxpan
18019,18,Nayarit,18019,La Yesca
18020,18,Nayarit,18020,Bahía de Banderas
18998,18,Nayarit,18998,No especificado
19000,19,Nuevo León,19000,No identificado
19001,19,Nuevo León,19001,Abasolo
19002,19,Nuevo León,19002,Agualeguas
19003,19,Nuevo León,19003,Los Aldamas
19004,19,Nuevo León,19004,Allende
19005,19,Nuevo León,19005,Anáhuac
19006,19,Nuevo León,19006,Apodaca
19007,19,Nuevo León,19007,Aramberri
19008,19,Nuevo León,19008,Bustamante
19009,19,Nuevo León,19009,Cadereyta Jiménez
19010,19,Nuevo León,19010,El Carmen
19011,19,Nuevo León,19011,Cerralvo
19012,19,Nuevo León,19012,Ciénega de Flores
19013,19,Nuevo León,19013,China
19014,19,Nuevo León,19014,Doctor Arroyo
19015,19,Nuevo León,19015,Doctor Coss
19016,19,Nuevo León,19016,Doctor González
19017,19,Nuevo León,19017,Galeana
19018,19,Nuevo León,19018,García
19019,19,Nuevo León,19019,San Pedro Garza García
19020,19,Nuevo León,19020,General Bravo
19021,19,Nuevo León,19021,General Escobedo
19022,19,Nuevo León,19022,General Terán
19023,19,Nuevo León,19023,General Treviño
19024,19,Nuevo León,19024,General Zaragoza
19025,19,Nuevo León,19025,General Zuazua
19026,19,Nuevo León,19026,Guadalupe
19027,19,Nuevo León,19027,Los Herreras
19028,19,Nuevo León,19028,Higueras
19029,19,Nuevo León,19029,Hualahuises
19030,19,Nuevo León,19030,Iturbide
19031,19,Nuevo León,19031,Juárez
19032,19,Nuevo León,19032,Lampazos de Naranjo
19033,19,Nuevo León,19033,Linares
19034,19,Nuevo León,19034,Marín
19035,19,Nuevo León,19035,Melchor Ocampo
19036,19,Nuevo León,19036,Mier y Noriega
19037,19,Nuevo León,19037,Mina
19038,19,Nuevo León,19038,Montemorelos
19039,19,Nuevo León,19039,Monterrey
19040,19,Nuevo León,19040,Parás
19041,19,Nuevo León,19041,Pesquería
19042,19,Nuevo León,19042,Los Ramones
19043,19,Nuevo León,19043,Rayones
19044,19,Nuevo León,19044,Sabinas Hidalgo
19045,19,Nuevo León,19045,Salinas Victoria
19046,19,Nuevo León,19046,San Nicolás de los Garza
19047,19,Nuevo León,19047,Hidalgo
19048,19,Nuevo León,19048,Santa Catarina
19049,19,Nuevo León,19049,Santiago
19050,19,Nuevo León,19050,Vallecillo
19051,19,Nuevo León,19051,Villaldama
19998,19,Nuevo León,19998,No especificado
19999,19,Nuevo León,19999,Resto de los municipios
20000,20,Oaxaca,20000,No identificado
20001,20,Oaxaca,20001,Abejones
20002,20,Oaxaca,20002,Acatlán de Pérez Figueroa
20003,20,Oaxaca,20003,Asunción Cacalotepec
20004,20,Oaxaca,20004,Asunción Cuyotepeji
20005,20,Oaxaca,20005,Asunción Ixtaltepec
20006,20,Oaxaca,20006,Asunción Nochixtlán
20007,20,Oaxaca,20007,Asunción Ocotlán
20008,20,Oaxaca,20008,Asunción Tlacolulita
20009,20,Oaxaca,20009,Ayotzintepec
20010,20,Oaxaca,20010,El Barrio de la Soledad
20011,20,Oaxaca,20011,Calihualá
20012,20,Oaxaca,20012,Candelaria Loxicha
20013,20,Oaxaca,20013,Ciénega de Zimatlán
20014,20,Oaxaca,20014,Ciudad Ixtepec
20015,20,Oaxaca,20015,Coatecas Altas
20016,20,Oaxaca,20016,Coicoyán de las Flores
20017,20,Oaxaca,20017,La Compañía
20018,20,Oaxaca,20018,Concepción Buenavista
20019,20,Oaxaca,20019,Concepción Pápalo
20020,20,Oaxaca,20020,Constancia del Rosario
20021,20,Oaxaca,20021,Cosolapa
20022,20,Oaxaca,20022,Cosoltepec
20023,20,Oaxaca,20023,Cuilápam de Guerrero
20024,20,Oaxaca,20024,Cuyamecalco Villa de Zaragoza
20025,20,Oaxaca,20025,Chahuites
20026,20,Oaxaca,20026,Chalcatongo de Hidalgo
20027,20,Oaxaca,20027,Chiquihuitlán de Benito Juárez
20028,20,Oaxaca,20028,Heroica Ciudad de Ejutla de Crespo
20029,20,Oaxaca,20029,Eloxochitlán de Flores Magón
20030,20,Oaxaca,20030,El Espinal
20031,20,Oaxaca,20031,Tamazulápam del Espíritu Santo
20032,20,Oaxaca,20032,Fresnillo de Trujano
20033,20,Oaxaca,20033,Guadalupe Etla
20034,20,Oaxaca,20034,Guadalupe de Ramírez
20035,20,Oaxaca,20035,Guelatao de Juárez
20036,20,Oaxaca,20036,Guevea de Humboldt
20037,20,Oaxaca,20037,Mesones Hidalgo
20038,20,Oaxaca,20038,Villa Hidalgo
20039,20,Oaxaca,20039,Heroica Ciudad de Huajuapan de León
20040,20,Oaxaca,20040,Huautepec
20041,20,Oaxaca,20041,Huautla de Jiménez
20042,20,Oaxaca,20042,Ixtlán de Juárez
20043,20,Oaxaca,20043,Heroica Ciudad de Juchitán de Zaragoza
20044,20,Oaxaca,20044,Loma Bonita
20045,20,Oaxaca,20045,Magdalena Apasco
20046,20,Oaxaca,20046,Magdalena Jaltepec
20047,20,Oaxaca,20047,Santa Magdalena Jicotlán
20048,20,Oaxaca,20048,Magdalena Mixtepec
20049,20,Oaxaca,20049,Magdalena Ocotlán
20050,20,Oaxaca,20050,Magdalena Peñasco
20051,20,Oaxaca,20051,Magdalena Teitipac
20052,20,Oaxaca,20052,Magdalena Tequisistlán
20053,20,Oaxaca,20053,Magdalena Tlacotepec
20054,20,Oaxaca,20054,Magdalena Zahuatlán
20055,20,Oaxaca,20055,Mariscala de Juárez
20056,20,Oaxaca,20056,Mártires de Tacubaya
20057,20,Oaxaca,20057,Matías Romero Avendaño
20058,20,Oaxaca,20058,Mazatlán Villa de Flores
20059,20,Oaxaca,20059,Miahuatlán de Porfirio Díaz
20060,20,Oaxaca,20060,Mixistlán de la Reforma
20061,20,Oaxaca,20061,Monjas
20062,20,Oaxaca,20062,Natividad
20063,20,Oaxaca,20063,Nazareno Etla
20064,20,Oaxaca,20064,Nejapa de Madero
20065,20,Oaxaca,20065,Ixpantepec Nieves
20066,20,Oaxaca,20066,Santiago Niltepec
20067,20,Oaxaca,20067,Oaxaca de Juárez
20068,20,Oaxaca,20068,Ocotlán de Morelos
20069,20,Oaxaca,20069,La Pe
20070,20,Oaxaca,20070,Pinotepa de Don Luis
20071,20,Oaxaca,20071,Pluma Hidalgo
20072,20,Oaxaca,20072,San José del Progreso
20073,20,Oaxaca,20073,Putla Villa de Guerrero
20074,20,Oaxaca,20074,Santa Catarina Quioquitani
20075,20,Oaxaca,20075,Reforma de Pineda
20076,20,Oaxaca,20076,La Reforma
20077,20,Oaxaca,20077,Reyes Etla
20078,20,Oaxaca,20078,Rojas de Cuauhtémoc
20079,20,Oaxaca,20079,Salina Cruz
20080,20,Oaxaca,20080,San Agustín Amatengo
20081,20,Oaxaca,20081,San Agustín Atenango
20082,20,Oaxaca,20082,San Agustín Chayuco
20083,20,Oaxaca,20083,San Agustín de las Juntas
20084,20,Oaxaca,20084,San Agustín Etla
20085,20,Oaxaca,20085,San Agustín Loxicha
20086,20,Oaxaca,20086,San Agustín Tlacotepec
20087,20,Oaxaca,20087,San Agustín Yatareni
20088,20,Oaxaca,20088,San Andrés Cabecera Nueva
20089,20,Oaxaca,20089,San Andrés Dinicuiti
20090,20,Oaxaca,20090,San Andrés Huaxpaltepec
20091,20,Oaxaca,20091,San Andrés Huayápam
20092,20,Oaxaca,20092,San Andrés Ixtlahuaca
20093,20,Oaxaca,20093,San Andrés Lagunas
20094,20,Oaxaca,20094,San Andrés Nuxiño
20095,20,Oaxaca,20095,San Andrés Paxtlán
20096,20,Oaxaca,20096,San Andrés Sinaxtla
20097,20,Oaxaca,20097,San Andrés Solaga
20098,20,Oaxaca,20098,San Andrés Teotilálpam
20099,20,Oaxaca,20099,San Andrés Tepetlapa
20100,20,Oaxaca,20100,San Andrés Yaá
20101,20,Oaxaca,20101,San Andrés Zabache
20102,20,Oaxaca,20102,San Andrés Zautla
20103,20,Oaxaca,20103,San Antonino Castillo Velasco
20104,20,Oaxaca,20104,San Antonino el Alto
20105,20,Oaxaca,20105,San Antonino Monte Verde
20106,20,Oaxaca,20106,San Antonio Acutla
20107,20,Oaxaca,20107,San Antonio de la Cal
20108,20,Oaxaca,20108,San Antonio Huitepec
20109,20,Oaxaca,20109,San Antonio Nanahuatípam
20110,20,Oaxaca,20110,San Antonio Sinicahua
20111,20,Oaxaca,20111,San Antonio Tepetlapa
20112,20,Oaxaca,20112,San Baltazar Chichicápam
20113,20,Oaxaca,20113,San Baltazar Loxicha
20114,20,Oaxaca,20114,San Baltazar Yatzachi el Bajo
20115,20,Oaxaca,20115,San Bartolo Coyotepec
20116,20,Oaxaca,20116,San Bartolomé Ayautla
20117,20,Oaxaca,20117,San Bartolomé Loxicha
20118,20,Oaxaca,20118,San Bartolomé Quialana
20119,20,Oaxaca,20119,San Bartolomé Yucuañe
20120,20,Oaxaca,20120,San Bartolomé Zoogocho
20121,20,Oaxaca,20121,San Bartolo Soyaltepec
20122,20,Oaxaca,20122,San Bartolo Yautepec
20123,20,Oaxaca,20123,San Bernardo Mixtepec
20124,20,Oaxaca,20124,San Blas Atempa
20125,20,Oaxaca,20125,San Carlos Yautepec
20126,20,Oaxaca,20126,San Cristóbal Amatlán
20127,20,Oaxaca,20127,San Cristóbal Amoltepec
20128,20,Oaxaca,20128,San Cristóbal Lachirioag
20129,20,Oaxaca,20129,San Cristóbal Suchixtlahuaca
20130,20,Oaxaca,20130,San Dionisio del Mar
20131,20,Oaxaca,20131,San Dionisio Ocotepec
20132,20,Oaxaca,20132,San Dionisio Ocotlán
20133,20,Oaxaca,20133,San Esteban Atatlahuca
20134,20,Oaxaca,20134,San Felipe Jalapa de Díaz
20135,20,Oaxaca,20135,San Felipe Tejalápam
20136,20,Oaxaca,20136,San Felipe Usila
20137,20,Oaxaca,20137,San Francisco Cahuacuá
20138,20,Oaxaca,20138,San Francisco Cajonos
20139,20,Oaxaca,20139,San Francisco Chapulapa
20140,20,Oaxaca,20140,San Francisco Chindúa
20141,20,Oaxaca,20141,San Francisco del Mar
20142,20,Oaxaca,20142,San Francisco Huehuetlán
20143,20,Oaxaca,20143,San Francisco Ixhuatán
20144,20,Oaxaca,20144,San Francisco Jaltepetongo
20145,20,Oaxaca,20145,San Francisco Lachigoló
20146,20,Oaxaca,20146,San Francisco Logueche
20147,20,Oaxaca,20147,San Francisco Nuxaño
20148,20,Oaxaca,20148,San Francisco Ozolotepec
20149,20,Oaxaca,20149,San Francisco Sola
20150,20,Oaxaca,20150,San Francisco Telixtlahuaca
20151,20,Oaxaca,20151,San Francisco Teopan
20152,20,Oaxaca,20152,San Francisco Tlapancingo
20153,20,Oaxaca,20153,San Gabriel Mixtepec
20154,20,Oaxaca,20154,San Ildefonso Amatlán
20155,20,Oaxaca,20155,San Ildefonso Sola
20156,20,Oaxaca,20156,San Ildefonso Villa Alta
20157,20,Oaxaca,20157,San Jacinto Amilpas
20158,20,Oaxaca,20158,San Jacinto Tlacotepec
20159,20,Oaxaca,20159,San Jerónimo Coatlán
20160,20,Oaxaca,20160,San Jerónimo Silacayoapilla
20161,20,Oaxaca,20161,San Jerónimo Sosola
20162,20,Oaxaca,20162,San Jerónimo Taviche
